,Unnamed: 0,USER,AGENT,Persuasion Strategy,User Sentiment (-1 to 1),Persona Detail,Task Info,Domain Info,INTENT,Agent Dialouge Act,Slot-Value,Value,B-I-O Tag,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
1109,1109,Is it suitable for a photoshoot?,"Yes, it is, but if you want a more focused range and more resolution, I will suggest you some camera from the Canon brand.",1,0,,Camera,Electronic,FeedbackReq,CreadibilityAppeal,n,,O O O O O O,,,,,,,,,,,,,,
1110,1110,But I only trust the Epson brand.,"Did you ever use the Canon brand before? If not, then you should use it once and I am sure you will trust this brand also.",1,-1,,Camera,Electronic,Feedback,CreadibilityAppeal,n,,O O O O O B-Brand O,,,,,,,,,,,,,,
1111,1111,"Okay, please show me some camera from the Canon brand.",Please see Canon PowerShot A550 with 149 EUR.,1,1,,Camera,Electronic,Request,Recommend,Brand-Canon,Canon,O O O O O O O O B-Brand O,,,,,,,,,,,,,,
1112,1112,What are its features?,"It has 3072 max resolution, 7 Effective pixels, 45 normal focus range.",1,0,,Camera,Electronic,Request,CreadibilityAppeal,Feature-,UNK,O O O O,,,,,,,,,,,,,,
1113,1113,What about its storage?,It comes with 4 GB of storage.,1,0,,Camera,Electronic,Request,Inform,Storage-,UNK,O O O B-Storage,,,,,,,,,,,,,,
1114,1114,I don't think it will be enough because I click a lot of pictures on daily basis.,It will be enough and also you can transfer the pictures in some other storage device as well.,1,-1,,Camera,Electronic,Reject,CreadibilityAppeal,n,,O O O O O O O O O O O O O O O O O,,,,,,,,,,,,,,
1115,1115,"Okay, book it for me.",Okay. Booking done. Is there anything else I can assist you with?,1,1,,Camera,Electronic,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
1116,1116,No.Thank you.,"Welcome, please visit again.",1,0,,Camera,Electronic,Close,Close,n,,O O,,,,,,,,,,,,,,
1117,1117,80,80,,,,,,,,n,,,,,,,,,,,,,,,,
1118,1118,Good Morning. I want a phone.,Good Morning. We have a lot of variety. Do you have any preferences in terms of specification?,0,0,,Phone,Electronic,PhoneSelReq,BrandReq,n,,O O O O O O,,,,,,,,,,,,,,
1119,1119,I want a Motorola brand.,We have a lot of option from the Canon brand. Please add some more details.,4,0,,Phone,Electronic,Inform,TaskSpecificationReq,Brand-Motorola,Motorola,O O O B-Brand O,,,,,,,,,,,,,,
1120,1120,Just show me a Motorola phone with a good camera.,Do you have any price preference?,4,0,,Phone,Electronic,Inform,BudgetReq,Camera-good,good,O O O O B-Brand O O O O B-Camera,,,,,,,,,,,,,,
1121,1121,Please show me in between 300 EUR.,"We have, but the price is above 500 EUR.",4,0,,Phone,Electronic,Inform,Inform,Budget-300,300,O O O O O B-Cost O,,,,,,,,,,,,,,
1122,1122,It's very high don't you have any discount.,It is already at a discounted price.,4,-1,,Phone,Electronic,Feedback,Inform,n,,O O O O O O O O,,,,,,,,,,,,,,
1123,1123,"Still, I can't afford it.",Can I suggest you some from a different brand?,4,-1,,Phone,Electronic,Reject,PersonalAppeal,n,,O O O O O,,,,,,,,,,,,,,
1124,1124,But I only trust the Motorola brand.,"Have you ever used the Oppo brand before? If not, then you should use it once and I am sure you will like this brand also.",4,-1,,Phone,Electronic,Inform,PersonalAppeal,n,,O O O O O B-Brand O,,,,,,,,,,,,,,
1125,1125,"Okay, please show me",Please see Oppo R7s with 260 EUR in gold colour.,4,1,,Phone,Electronic,Request,Recommend,n,,O O O O,,,,,,,,,,,,,,
1126,1126,I don't like gold colour.,It is very popular colour among people of your age group. It gives a great royal look.,4,-1,,Phone,Electronic,Feedback,PersonalAppeal,Colour-Gold,Gold,O O O B-Colour O,,,,,,,,,,,,,,
1127,1127,What are its features?,"It has a 3070 mAh battery, 4 GB RAM, 13 mp primary camera, 8 mp secondary camera.",4,0,,Phone,Electronic,Request,Inform,Feature-,UNK,O O O O,,,,,,,,,,,,,,
1128,1128,I am not satisfied with the battery capacity.,It is enough to handle your daily usage.,4,-1,,Phone,Electronic,Feedback,PersonalAppeal,n,,O O O O O O B-Battery O,,,,,,,,,,,,,,
1129,1129,"Okay, book it for me.",Okay. Booking done. Is there anything else I can assist you with?,4,1,,Phone,Electronic,BookingReq,Booking,n,,O O O O O,,,,,,,,,,,,,,
1130,1130,No.Thank you.,"Welcome, please visit again.",4,0,,Phone,Electronic,Close,Close,n,,O O,,,,,,,,,,,,,,
1131,1131,81,81,,,,,,,,n,,,,,,,,,,,,,,,,
1132,1132,Good Morning I want to buy a laptop.,Good Morning. Please tell me if you have any features preference with you.,0,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O,,,,,,,,,,,,,,
1133,1133,It should have high graphics.,Do you have any brand or price preference?,0,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Inform,BrandReq,GPU-High,High,O O O O B-GPU,,,,,,,,,,,,,,
1134,1134,I don't have any brand specific buy please see in between 2000 EUR.,Do you want an i3 or i5 processor?,5,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Inform,TaskSpecificationReq,Budget-2000,2000,O O O O O O O O O O O B-Cost O,,,,,,,,,,,,,,
1135,1135,Which one is good?,Both are the capable processor. I5 processor is a high power processor.,5,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,SuggestionReq,Result,n,,O O O O,,,,,,,,,,,,,,
1136,1136,"Okay, then show me the i5 processor laptop.",Please see I5 Lenovo IdeaPad S340 with 14- inch display size.,5,1,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Feedback,PersonaAppeal,Processor-i5,i5,O O O O O I-Processor O O,,,,,,,,,,,,,,
1137,1137,Can you please tell me about its features?,"It has an Intel Core i5-8265U processor, Intel GMA HD graphics, 1TB HDD Disk space.",5,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Request,PersonaAppeal,Feature-,UNK,O O O O O O O O,,,,,,,,,,,,,,
1138,1138,But I want nvidia graphics.,Intel graphics are pretty famous and give you a lifetime experience.,5,-1,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Feedback,PersonaAppeal,GPU-High,High,O O O B-GPU O,,,,,,,,,,,,,,
1139,1139,Tell me its price.,"It is 2099 EUR, but after the discount, it is 1849 EUR.",5,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Request,Recommend,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
1140,1140,"Still, I think I have to wait some time because the price will drop for nvidia Graphics.",This is the lowest price ever.You will never regret this deal.,5,-1,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Reject,PersonaAppeal,n,,O O O O O O O O O O O B-Cost O O O B-Brand O,,,,,,,,,,,,,,
1141,1141,I doubt that it is worth buying or not.,"This laptop is very common between the people of your age group , It is definitely a steal deal.",5,-1,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Feedback,PersonaAppeal,n,,O O O O O O O O O,,,,,,,,,,,,,,
1142,1142,Okay then book it for me.,Booking done . Is there anything else I could assist you with?,5,1,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
1143,1143,No. Thank you.,You are welcome.,5,0,"Person (FavColor - Blue, FavBrand - Lenovo, Age - 23, Prof : GraphicDesigner : 0, Photographer : 1)",Laptop,Electronic,Close,Close,n,,O O O,,,,,,,,,,,,,,
1144,1144,82,82,,,,,,,,n,,,,,,,,,,,,,,,,
1145,1145,Good Morning. Can you please show me a phone?,Good Morning. Do you have any brand or any other specification feature?,0,0,,"Phone, Camera",Electronic,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O,,,,,,,,,,,,,,
1146,1146,"I don't know the specification, buy I want this: https://www.samsung.com/global/galaxy/galaxys6/galaxy-s6-edge/images/galaxy-s6-edge_feature_next-gen-processor.jpg",It is a Samsung smartphone. I have Samsung Galaxy S6 edge+ (USA) in Black Sapphire colour.,3,0,,"Phone, Camera",Electronic,Inform,Recommend,n,,O O O O O O O O O O,,,,,,,,,,,,,,
1147,1147,Tell me about its feature.,"It has a 3000 mAh battery, 4 GB Battery, 16 mp primary camera, 5 mp secondary camera.",3,0,,"Phone, Camera",Electronic,Request,Inform,Feature-,UNK,O O O O O,,,,,,,,,,,,,,
1148,1148,But I need a phone with good battery backup.,This phone has 3000 mAh battery which is more than sufficient for your daily use.,3,-1,,"Phone, Camera",Electronic,Reject,PersonaAppeal,Battery-Good,Good,O O O O O O O B-Battery O,,,,,,,,,,,,,,
1149,1149,What is its price?,The price is 550 EUR.,3,0,,"Phone, Camera",Electronic,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
1150,1150,The specifications of this phone is not as per the price.,This is one of the best phone under this price range.,3,-1,,"Phone, Camera",Electronic,Reject,PersonaAppeal,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
1151,1151,"Okay, please book it for me.",Sure. Booking done. Is there anything else I can assist you with? Do you want any things else?,3,1,,"Phone, Camera",Electronic,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
1152,1152,"Yes, I want to know about Fujifilm FinePix F810 Zoom camera.",Fujifilm FinePix F810 is a very good camera.,3,1,,"Phone, Camera",Electronic,CameraSelReq,Inform,n,,O O O O O O B-Brand O O O O,,,,,,,,,,,,,,
1153,1153,Can you please tell me about its features.,"Sure. It has 4048 max resolution, 16 GB Storage, 6 Effective pixels.",3,0,,"Phone, Camera",Electronic,Request,Inform,Feature-,UNK,O O O O O O O O,,,,,,,,,,,,,,
1154,1154,What is its weight?,"Yes, you can comfortably carry it anywhere, and it has 250g, including a battery.",3,0,,"Phone, Camera",Electronic,FeedbackReq,PersonaAppeal,Weight-,UNK,O O O B-Weight,,,,,,,,,,,,,,
1155,1155,What is its price?,Its price is 169 EUR.,,0,,"Phone, Camera",Electronic,Request,Inform,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
1156,1156,"Yes, this camera seems good.",Would you like to buy this as well?,3,1,,"Phone, Camera",Electronic,Feedback,BookingReq,n,,O O O O O,,,,,,,,,,,,,,
1157,1157,No. I just needed the information,Sure. I am happy to help.,3,1,,"Phone, Camera",Electronic,Inform,Gratitude,n,,O O O O O O,,,,,,,,,,,,,,
1158,1158,Thank you.,You are welcome.,3,0,,"Phone, Camera",Electronic,Close,Close,n,,O O,,,,,,,,,,,,,,
1159,1159,83,83,,,,,,,,n,,,,,,,,,,,,,,,,
1160,1160,Good Morning. Can you please show me a phone and cameras?,Good Morning. Please tell me if you have any features preference with you.,0,0,,"Phone, Camera",Electronic,PhoneSelReq,TaskSpecificationReq,n,,O O O O O O O O O O O,,,,,,,,,,,,,,
1161,1161,I want to buy both a camera and a phone.,Which product would you like to explore first?,0,0,,"Phone, Camera",Electronic,Inform,Request,n,,O O O O O O O O O O,,,,,,,,,,,,,,
1162,1162,Please show me a phone First.,Do you have any specification preferences?,0,0,,"Phone, Camera",Electronic,PhoneSelReq,BrandReq,n,,O O O O O O,,,,,,,,,,,,,,
1163,1163,"Yes, I want the Samsung model.",We have a lot of option. Please add some more specification.,4,0,,"Phone, Camera",Electronic,Inform,TaskSpecificationReq,Model-Samsung,Samsung,O O O O B-Brand O,,,,,,,,,,,,,,
1164,1164,I want 4 GB RAM and good camera quality.,"Please see Samsung Galaxy J7 Max, Black.",4,0,,"Phone, Camera",Electronic,Inform,Recommend,"RAM-4 , Camera-Good","4, Good",O O B-RAM O O B-Camera O,,,,,,,,,,,,,,
1165,1165,Please tell me about its features.,"It has a 3300 mAh battery, 13 secondary camera, 13 secondary camera.",4,0,,"Phone, Camera",Electronic,Request,Inform,Feature-,UNK,O O O O O O,,,,,,,,,,,,,,
1166,1166,"Okay, tell me about its price.",It will cost you 250 EUR.,4,1,,"Phone, Camera",Electronic,Request,Inform,Cost-,UNK,O O O O O B-Cost,,,,,,,,,,,,,,
1167,1167,"Okay, book it for me and show me the camera.","Okay, do you have any model in your mind?",4,1,,"Phone, Camera",Electronic,CameraSelReq,ModelReq,n,,O O O O O O O O O O,,,,,,,,,,,,,,
1168,1168,"Yes, I want a Fujifilm FinePix F810 Zoom camera also.","Yes, we have, and its price is 169 EUR.",4,0,,"Phone, Camera",Electronic,Inform,Inform,Model-Fujifilm FinePix F810 Zoom,Fujifilm FinePix F810 Zoom,O O O O B-Model O O  B-Model O O O,,,,,,,,,,,,,,
1169,1169,"Okay, please tell me about it.","It has 4048 max resolution, 16 GB Storage, 6 Effective pixels.",4,0,,"Phone, Camera",Electronic,Request,Inform,n,,O O O O O O,,,,,,,,,,,,,,
1170,1170,What is its weight? Is it comfortable to carry?,"Yes, you can comfortably carry it anywhere, and it has 250g, including a battery.",4,-1,,"Phone, Camera",Electronic,FeedbackReq,Recommend,Weight-,UNK,O O O B-Weight O O O O O,,,,,,,,,,,,,,
1171,1171,"Okay, can you book both products for me?","Yes, your order is booked.",4,1,,"Phone, Camera",Electronic,BookingReq,Booking,n,,O O O O O O O O,,,,,,,,,,,,,,
1172,1172,Thank you.,"Welcome, please visit again.",4,0,,"Phone, Camera",Electronic,Close,Close,n,,O O,,,,,,,,,,,,,,
1173,1173,84,84,,,,,,,,n,,,,,,,,,,,,,,,,
1174,1174,Good Morning I want to buy a laptop.,Good Morning. Please tell me about its features.,0,0,,"Laptop, Phone",Electronic,LaptopSelReq,TaskSpecificationReq,n,,O O O O O O O O,,,,,,,,,,,,,,
1175,1175,It should have high graphics.,Do you have any brand or price specific?,0,0,,"Laptop, Phone",Electronic,Inform,BudgetReq,GPU-high,high,O O O O B-GPU,,,,,,,,,,,,,,
1176,1176,I don't have any brand specific buy please see in between 2000 EUR.,Do you want an i3 or i5 processor?,0,0,,"Laptop, Phone",Electronic,Inform,BrandReq,Budget-2000,2000,O O O O O O O O O O O B-Cost O,,,,,,,,,,,,,,
1177,1177,Which one is good?,Both are capable processors. i5 processor is packed with high power.,3,0,,"Laptop, Phone",Electronic,SuggestionReq,LogicalAppeal,n,,O O O O,,,,,,,,,,,,,,
1178,1178,"Okay, then show me the i5 processor laptop.",Please see the I5 Lenovo IdeaPad S340 with 14 inch display size.,3,1,,"Laptop, Phone",Electronic,Feedback,Recommend,Processor-i5,i5,O O O O O I-Processor O O,,,,,,,,,,,,,,
1179,1179,Can you please tell me about its features?,"It has an Intel Core i5-8265U processor, Intel GMA HD graphics, 1TB HDD Disk space.",3,0,,"Laptop, Phone",Electronic,Request,LogicalAppeal,Feature-,UNK,O O O O O O O O,,,,,,,,,,,,,,
1180,1180,But I want Nvidia graphics,Intel GMA HD graphic is a very capable GPU .,3,-1,,"Laptop, Phone",Electronic,Feedback,LogicalAppeal,GPU-nvidia,nvidia,O O O B-GPU O,,,,,,,,,,,,,,
1181,1181,Tell me its price.,"It is 2099 EUR, but after the discount, it is 1849 EUR.",3,0,,"Laptop, Phone",Electronic,Request,LogicalAppeal,Cost-,UNK,O O O B-Cost,,,,,,,,,,,,,,
1182,1182,"Okay, book it for me.",Sure. It has been booked for you with reference number-98UH8. Is there anything else I can assist you with?,3,1,,"Laptop, Phone",Electronic,BookingReq,TaskReq,n,,O O O O O,,,,,,,,,,,,,,
1183,1183,I want to buy a smartphone also.,Do you have any brand preferences?,3,0,,"Laptop, Phone",Electronic,PhoneSelReq,BrandReq,n,,O O O O O O O,,,,,,,,,,,,,,
1184,1184,"Yes, I want a Samsung model.",We have a lot of option; please add some more specification.,3,1,,"Laptop, Phone",Electronic,Inform,TaskSpecificationReq,Brand-Samsung,Samsung,O O O O B-Brand O,,,,,,,,,,,,,,
1185,1185,I want 4 GB RAM and good camera quality.,"Please see Samsung Galaxy J7 Max, black.",3,0,,"Laptop, Phone",Electronic,Inform,Recommend,"RAM-4, Camera-Good","4, Good",O O B-RAM O O O O OB-Camera O,,,,,,,,,,,,,,
1186,1186,Please tell me about its features.,"It has a 3300 mAh battery, 13 secondary camera, 13 secondary camera.",3,0,,"Laptop, Phone",Electronic,Request,LogicalAppeal,Feature-,UNK,O O O O O O,,,,,,,,,,,,,,
1187,1187,"Okay, tell me about its price.",It is 250 EUR.,3,0,,"Laptop, Phone",Electronic,Request,Inform,Cost-,UNK,O O O O O B-Cost,,,,,,,,,,,,,,
1188,1188,Okay. Please book it for me.,Yes. Booking done. Is there anything else I can assist you with?,3,1,,"Laptop, Phone",Electronic,BookingReq,Booking,n,,O O O O O O,,,,,,,,,,,,,,
1189,1189,No. Thank you.,"Welcome, please visit again.",3,0,,"Laptop, Phone",Electronic,Close,Close,n,,O O O,,,,,,,,,,,,,,
1190,1190,85,85,,,,,,,,n,,,,,,,,,,,,,,,,
1191,1191,Good morning. I want a phone from XOLO.,Good morning. Can I know your budget?,0,0,,Phone,Electronic,PhoneSelReq,BudgetReq,Brand-XOLO,XOLO,O O O O O O O B-Brand,,,,,,,,,,,,,,
1192,1192,It must be between 150-200 EUR.,I have 6 models in that range.,3,0,,Phone,Electronic,Feedback,Inform,Cost-150-200,150-200,O O O O B-Cost O,,,,,,,,,,,,,,
1193,1193,Which models are they?,"LT900, Play Tegra Note, Q2000, Q1000s, Play and X1000.",3,0,,Phone,Electronic,Request,Recommend,n,,O O O O,,,,,,,,,,,,,,
1194,1194,Which of these have more than 2500mAh battery?,"Q2000, Q1000s and Play Tegra Note.",3,0,,Phone,Electronic,Request,Inform,Battery-2500,2500,O O O O O O O B-Battery,,,,,,,,,,,,,,
1195,1195,What are their RAM sizes?,All have a RAM of 1 GB.,3,0,,Phone,Electronic,Request,Inform,RAM-,UNK,O O O B-cost O,,,,,,,,,,,,,,
1196,1196,I don't think that this much storage is enough because I am fond of taking pictures.,You will not run out of space for sure as 4 GB storage is enough for storing all the pictures taken by you.,3,-1,,Phone,Electronic,Reject,LogicalAppeal,n,,O O O O O O B-Storage O O O O O O O O O,,,,,,,,,,,,,,
1197,1197,I am still in doubt.,You can also transfer your pictures from this device to another storage media.This camera has this option too.,3,-1,,Phone,Electronic,SuggestionReq,LogicalAppeal,n,,O O O O O,,,,,,,,,,,,,,
1198,1198,Tell me about their camera.,"Play Tegra Note has 5mp primary camera and VGA secondary camera, Q2000 has 13mp primary camera and 2mp secondary camera and Q1000s has 13mp primary camera and 5mp secondary camera.",3,0,,Phone,Electronic,Request,LogicalAppeal,Camera-,UNK,O O O O B-Camera,,,,,,,,,,,,,,
1199,1199,I like the Q1000s.,Shall I book it for you?,3,1,,Phone,Electronic,Feedback,BookingReq,Model-Q1000s,Q1000s,O O O B-Model,,,,,,,,,,,,,,
1200,1200,"Yes, book it.",Your booking id is: #545445.,3,1,,Phone,Electronic,BookingReq,Booking,n,,O O O,,,,,,,,,,,,,,
